imp_type,random_state,data_split,dataset,max_dropped
f_test,0,0,crime,0.8114754098360656
pimp,0,0,crime,0.7786885245901639
shap,0,0,crime,0.639344262295082
pearson,0,0,crime,0.8114754098360656
spearman,0,0,crime,0.8770491803278688
kendall,0,0,crime,0.8770491803278688
pps,0,0,crime,0.032786885245901676
gini,1,0,crime,0.7459016393442623
mutual_info,1,0,crime,0.8442622950819672
f_test,1,0,crime,0.7786885245901639
pimp,1,0,crime,0.819672131147541
shap,1,0,crime,0.8114754098360656
pearson,1,0,crime,0.7786885245901639
spearman,1,0,crime,0.860655737704918
kendall,1,0,crime,0.8442622950819672
pps,1,0,crime,0.07377049180327866
gini,2,0,crime,0.6147540983606558
mutual_info,2,0,crime,0.7950819672131147
f_test,2,0,crime,0.6311475409836065
pimp,2,0,crime,0.6885245901639344
shap,2,0,crime,0.10655737704918034
pearson,2,0,crime,0.6311475409836065
spearman,2,0,crime,0.7786885245901639
kendall,2,0,crime,0.7868852459016393
pps,2,0,crime,0.0
gini,3,0,crime,0.7868852459016393
mutual_info,3,0,crime,0.8442622950819672
f_test,3,0,crime,0.639344262295082
pimp,3,0,crime,0.6311475409836065
shap,3,0,crime,0.4590163934426229
pearson,3,0,crime,0.639344262295082
spearman,3,0,crime,0.8360655737704918
kendall,3,0,crime,0.8442622950819672
pps,3,0,crime,0.024590163934426257
gini,4,0,crime,0.7377049180327868
mutual_info,4,0,crime,0.7868852459016393
f_test,4,0,crime,0.8032786885245902
pimp,4,0,crime,0.7459016393442623
shap,4,0,crime,0.8360655737704918
pearson,4,0,crime,0.8032786885245902
spearman,4,0,crime,0.7704918032786885
kendall,4,0,crime,0.7540983606557377
pps,4,0,crime,0.0
gini,5,0,crime,0.819672131147541
mutual_info,5,0,crime,0.860655737704918
f_test,5,0,crime,0.8114754098360656
pimp,5,0,crime,0.7622950819672132
shap,5,0,crime,0.5245901639344263
pearson,5,0,crime,0.8114754098360656
spearman,5,0,crime,0.8688524590163934
kendall,5,0,crime,0.8688524590163934
pps,5,0,crime,0.024590163934426257
gini,6,0,crime,0.43442622950819676
mutual_info,6,0,crime,0.8852459016393442
f_test,6,0,crime,0.7786885245901639
pimp,6,0,crime,0.48360655737704916
shap,6,0,crime,0.3688524590163934
pearson,6,0,crime,0.7786885245901639
spearman,6,0,crime,0.8360655737704918
kendall,6,0,crime,0.8442622950819672
pps,6,0,crime,0.0
gini,7,0,crime,0.39344262295081966
mutual_info,7,0,crime,0.8114754098360656
f_test,7,0,crime,0.7786885245901639
pimp,7,0,crime,0.6229508196721312
shap,7,0,crime,0.6147540983606558
pearson,7,0,crime,0.7786885245901639
spearman,7,0,crime,0.8442622950819672
kendall,7,0,crime,0.8360655737704918
pps,7,0,crime,0.016393442622950838
gini,8,0,crime,0.7786885245901639
mutual_info,8,0,crime,0.8770491803278688
f_test,8,0,crime,0.7786885245901639
pimp,8,0,crime,0.7868852459016393
shap,8,0,crime,0.7786885245901639
pearson,8,0,crime,0.7786885245901639
spearman,8,0,crime,0.8770491803278688
kendall,8,0,crime,0.8770491803278688
pps,8,0,crime,0.05737704918032782
gini,9,0,crime,0.7622950819672132
mutual_info,9,0,crime,0.8114754098360656
f_test,9,0,crime,0.8114754098360656
pimp,9,0,crime,0.7131147540983607
shap,9,0,crime,0.6557377049180328
pearson,9,0,crime,0.8114754098360656
spearman,9,0,crime,0.7786885245901639
kendall,9,0,crime,0.7950819672131147
pps,9,0,crime,0.040983606557377095
gini,0,6,crime,0.8114754098360656
mutual_info,0,6,crime,0.819672131147541
f_test,0,6,crime,0.8114754098360656
pimp,0,6,crime,0.8114754098360656
shap,0,6,crime,0.819672131147541
pearson,0,6,crime,0.8114754098360656
spearman,0,6,crime,0.7786885245901639
kendall,0,6,crime,0.8278688524590164
pps,0,6,crime,0.040983606557377095
gini,1,6,crime,0.7704918032786885
mutual_info,1,6,crime,0.7459016393442623
f_test,1,6,crime,0.3688524590163934
pimp,1,6,crime,0.7950819672131147
shap,1,6,crime,0.8032786885245902
pearson,1,6,crime,0.3688524590163934
spearman,1,6,crime,0.34426229508196726
kendall,1,6,crime,0.33606557377049184
pps,1,6,crime,0.0
gini,2,6,crime,0.7868852459016393
mutual_info,2,6,crime,0.6721311475409837
f_test,2,6,crime,0.5163934426229508
pimp,2,6,crime,0.8278688524590164
shap,2,6,crime,0.5573770491803278
pearson,2,6,crime,0.5163934426229508
spearman,2,6,crime,0.6639344262295082
kendall,2,6,crime,0.47540983606557374
pps,2,6,crime,0.049180327868852514
gini,3,6,crime,0.8852459016393442
mutual_info,3,6,crime,0.7950819672131147
f_test,3,6,crime,0.8278688524590164
pimp,3,6,crime,0.819672131147541
shap,3,6,crime,0.860655737704918
pearson,3,6,crime,0.8278688524590164
spearman,3,6,crime,0.7786885245901639
kendall,3,6,crime,0.7950819672131147
pps,3,6,crime,0.008196721311475419
gini,4,6,crime,0.7622950819672132
mutual_info,4,6,crime,0.8032786885245902
f_test,4,6,crime,0.7459016393442623
pimp,4,6,crime,0.8688524590163934
shap,4,6,crime,0.8278688524590164
pearson,4,6,crime,0.7459016393442623
spearman,4,6,crime,0.819672131147541
kendall,4,6,crime,0.8278688524590164
pps,4,6,crime,0.0
gini,5,6,crime,0.7622950819672132
mutual_info,5,6,crime,0.4508196721311475
f_test,5,6,crime,0.14754098360655743
pimp,5,6,crime,0.7786885245901639
shap,5,6,crime,0.6147540983606558
pearson,5,6,crime,0.14754098360655743
spearman,5,6,crime,0.6639344262295082
kendall,5,6,crime,0.032786885245901676
pps,5,6,crime,0.0
gini,6,6,crime,0.8032786885245902
mutual_info,6,6,crime,0.6557377049180328
f_test,6,6,crime,0.2295081967213115
pimp,6,6,crime,0.8032786885245902
shap,6,6,crime,0.7540983606557377
pearson,6,6,crime,0.2295081967213115
spearman,6,6,crime,0.35245901639344257
kendall,6,6,crime,0.4180327868852459
pps,6,6,crime,0.0
gini,7,6,crime,0.8032786885245902
mutual_info,7,6,crime,0.7459016393442623
f_test,7,6,crime,0.8278688524590164
pimp,7,6,crime,0.819672131147541
shap,7,6,crime,0.7868852459016393
pearson,7,6,crime,0.8278688524590164
spearman,7,6,crime,0.7377049180327868
kendall,7,6,crime,0.7377049180327868
pps,7,6,crime,0.049180327868852514
gini,8,6,crime,0.9016393442622951
mutual_info,8,6,crime,0.5081967213114754
f_test,8,6,crime,0.8278688524590164
pimp,8,6,crime,0.7786885245901639
shap,8,6,crime,0.6147540983606558
pearson,8,6,crime,0.8278688524590164
spearman,8,6,crime,0.11475409836065575
kendall,8,6,crime,0.09836065573770492
pps,8,6,crime,0.0
gini,9,6,crime,0.8278688524590164
mutual_info,9,6,crime,0.7786885245901639
f_test,9,6,crime,0.8278688524590164
pimp,9,6,crime,0.8442622950819672
shap,9,6,crime,0.7704918032786885
pearson,9,6,crime,0.8278688524590164
spearman,9,6,crime,0.8032786885245902
kendall,9,6,crime,0.8032786885245902
pps,9,6,crime,0.040983606557377095
gini,0,7,crime,0.7704918032786885
mutual_info,0,7,crime,0.8524590163934427
f_test,0,7,crime,0.7868852459016393
pimp,0,7,crime,0.819672131147541
shap,0,7,crime,0.8032786885245902
pearson,0,7,crime,0.7868852459016393
spearman,0,7,crime,0.8032786885245902
kendall,0,7,crime,0.8032786885245902
pps,0,7,crime,0.07377049180327866
gini,1,7,crime,0.8114754098360656
mutual_info,1,7,crime,0.8442622950819672
f_test,1,7,crime,0.8278688524590164
pimp,1,7,crime,0.819672131147541
shap,1,7,crime,0.8852459016393442
pearson,1,7,crime,0.8278688524590164
spearman,1,7,crime,0.8032786885245902
kendall,1,7,crime,0.8032786885245902
pps,1,7,crime,0.049180327868852514
gini,2,7,crime,0.819672131147541
mutual_info,2,7,crime,0.8524590163934427
f_test,2,7,crime,0.8278688524590164
pimp,2,7,crime,0.8852459016393442
shap,2,7,crime,0.8688524590163934
pearson,2,7,crime,0.8278688524590164
spearman,2,7,crime,0.7950819672131147
kendall,2,7,crime,0.8688524590163934
pps,2,7,crime,0.07377049180327866
gini,3,7,crime,0.7786885245901639
mutual_info,3,7,crime,0.7704918032786885
f_test,3,7,crime,0.7868852459016393
pimp,3,7,crime,0.7950819672131147
shap,3,7,crime,0.8524590163934427
pearson,3,7,crime,0.7868852459016393
spearman,3,7,crime,0.7786885245901639
kendall,3,7,crime,0.7540983606557377
pps,3,7,crime,0.040983606557377095
gini,4,7,crime,0.6885245901639344
mutual_info,4,7,crime,0.7704918032786885
f_test,4,7,crime,0.6885245901639344
pimp,4,7,crime,0.8278688524590164
shap,4,7,crime,0.7295081967213115
pearson,4,7,crime,0.6885245901639344
spearman,4,7,crime,0.6557377049180328
kendall,4,7,crime,0.639344262295082
pps,4,7,crime,0.040983606557377095
gini,5,7,crime,0.7622950819672132
mutual_info,5,7,crime,0.639344262295082
f_test,5,7,crime,0.7704918032786885
pimp,5,7,crime,0.8360655737704918
shap,5,7,crime,0.8524590163934427
pearson,5,7,crime,0.7704918032786885
spearman,5,7,crime,0.7786885245901639
kendall,5,7,crime,0.7540983606557377
pps,5,7,crime,0.040983606557377095
gini,6,7,crime,0.8524590163934427
mutual_info,6,7,crime,0.819672131147541
f_test,6,7,crime,0.8442622950819672
pimp,6,7,crime,0.8934426229508197
shap,6,7,crime,0.8852459016393442
pearson,6,7,crime,0.8442622950819672
spearman,6,7,crime,0.819672131147541
kendall,6,7,crime,0.819672131147541
pps,6,7,crime,0.07377049180327866
gini,7,7,crime,0.860655737704918
mutual_info,7,7,crime,0.7540983606557377
f_test,7,7,crime,0.4672131147540983
pimp,7,7,crime,0.8524590163934427
shap,7,7,crime,0.8114754098360656
pearson,7,7,crime,0.4672131147540983
spearman,7,7,crime,0.639344262295082
kendall,7,7,crime,0.5
pps,7,7,crime,0.05737704918032782
gini,8,7,crime,0.6557377049180328
mutual_info,8,7,crime,0.8114754098360656
f_test,8,7,crime,0.6639344262295082
pimp,8,7,crime,0.8934426229508197
shap,8,7,crime,0.8852459016393442
pearson,8,7,crime,0.6639344262295082
spearman,8,7,crime,0.7786885245901639
kendall,8,7,crime,0.7540983606557377
pps,8,7,crime,0.0
gini,9,7,crime,0.8852459016393442
mutual_info,9,7,crime,0.7622950819672132
f_test,9,7,crime,0.7868852459016393
pimp,9,7,crime,0.819672131147541
shap,9,7,crime,0.9016393442622951
pearson,9,7,crime,0.7868852459016393
spearman,9,7,crime,0.7540983606557377
kendall,9,7,crime,0.7950819672131147
pps,9,7,crime,0.05737704918032782
gini,0,8,crime,0.8032786885245902
mutual_info,0,8,crime,0.040983606557377095
f_test,0,8,crime,0.15573770491803274
pimp,0,8,crime,0.7704918032786885
shap,0,8,crime,0.6721311475409837
pearson,0,8,crime,0.15573770491803274
spearman,0,8,crime,0.049180327868852514
kendall,0,8,crime,0.0901639344262295
pps,0,8,crime,0.09836065573770492
gini,1,8,crime,0.7704918032786885
mutual_info,1,8,crime,0.8442622950819672
f_test,1,8,crime,0.5081967213114754
pimp,1,8,crime,0.7459016393442623
shap,1,8,crime,0.0
pearson,1,8,crime,0.5081967213114754
spearman,1,8,crime,0.032786885245901676
kendall,1,8,crime,0.8770491803278688
pps,1,8,crime,0.10655737704918034
gini,2,8,crime,0.7786885245901639
mutual_info,2,8,crime,0.8524590163934427
f_test,2,8,crime,0.5655737704918034
pimp,2,8,crime,0.819672131147541
shap,2,8,crime,0.7295081967213115
pearson,2,8,crime,0.5655737704918034
spearman,2,8,crime,0.860655737704918
kendall,2,8,crime,0.8770491803278688
pps,2,8,crime,0.09836065573770492
gini,3,8,crime,0.819672131147541
mutual_info,3,8,crime,0.860655737704918
f_test,3,8,crime,0.4918032786885246
pimp,3,8,crime,0.7950819672131147
shap,3,8,crime,0.8360655737704918
pearson,3,8,crime,0.4918032786885246
spearman,3,8,crime,0.860655737704918
kendall,3,8,crime,0.860655737704918
pps,3,8,crime,0.09836065573770492
gini,4,8,crime,0.5245901639344263
mutual_info,4,8,crime,0.0
f_test,4,8,crime,0.0
pimp,4,8,crime,0.0
shap,4,8,crime,0.6147540983606558
pearson,4,8,crime,0.0
spearman,4,8,crime,0.0
kendall,4,8,crime,0.0
pps,4,8,crime,0.0901639344262295
gini,5,8,crime,0.860655737704918
mutual_info,5,8,crime,0.9016393442622951
f_test,5,8,crime,0.7049180327868853
pimp,5,8,crime,0.8360655737704918
shap,5,8,crime,0.7786885245901639
pearson,5,8,crime,0.7049180327868853
spearman,5,8,crime,0.8852459016393442
kendall,5,8,crime,0.8852459016393442
pps,5,8,crime,0.10655737704918034
gini,6,8,crime,0.819672131147541
mutual_info,6,8,crime,0.21311475409836067
f_test,6,8,crime,0.5573770491803278
pimp,6,8,crime,0.7459016393442623
shap,6,8,crime,0.680327868852459
pearson,6,8,crime,0.5573770491803278
spearman,6,8,crime,0.360655737704918
kendall,6,8,crime,0.7540983606557377
pps,6,8,crime,0.0901639344262295
gini,7,8,crime,0.7459016393442623
mutual_info,7,8,crime,0.08196721311475408
f_test,7,8,crime,0.20491803278688525
pimp,7,8,crime,0.7868852459016393
shap,7,8,crime,0.6557377049180328
pearson,7,8,crime,0.20491803278688525
spearman,7,8,crime,0.09836065573770492
kendall,7,8,crime,0.17213114754098358
pps,7,8,crime,0.09836065573770492
gini,8,8,crime,0.7950819672131147
mutual_info,8,8,crime,0.8770491803278688
f_test,8,8,crime,0.5737704918032787
pimp,8,8,crime,0.7704918032786885
shap,8,8,crime,0.7213114754098361
pearson,8,8,crime,0.5737704918032787
spearman,8,8,crime,0.8688524590163934
kendall,8,8,crime,0.8770491803278688
pps,8,8,crime,0.0901639344262295
gini,9,8,crime,0.7622950819672132
mutual_info,9,8,crime,0.8278688524590164
f_test,9,8,crime,0.5737704918032787
pimp,9,8,crime,0.7622950819672132
shap,9,8,crime,0.8360655737704918
pearson,9,8,crime,0.5737704918032787
spearman,9,8,crime,0.21311475409836067
kendall,9,8,crime,0.8770491803278688
pps,9,8,crime,0.0901639344262295
gini,0,9,crime,0.8852459016393442
mutual_info,0,9,crime,0.860655737704918
f_test,0,9,crime,0.8032786885245902
pimp,0,9,crime,0.8442622950819672
shap,0,9,crime,0.8852459016393442
pearson,0,9,crime,0.8032786885245902
spearman,0,9,crime,0.8688524590163934
kendall,0,9,crime,0.860655737704918
pps,0,9,crime,0.08196721311475408
gini,1,9,crime,0.6721311475409837
mutual_info,1,9,crime,0.8852459016393442
f_test,1,9,crime,0.8278688524590164
pimp,1,9,crime,0.8278688524590164
shap,1,9,crime,0.8852459016393442
pearson,1,9,crime,0.8278688524590164
spearman,1,9,crime,0.8688524590163934
kendall,1,9,crime,0.860655737704918
pps,1,9,crime,0.0901639344262295
gini,2,9,crime,0.7540983606557377
mutual_info,2,9,crime,0.8934426229508197
f_test,2,9,crime,0.8278688524590164
pimp,2,9,crime,0.8524590163934427
shap,2,9,crime,0.9180327868852459
pearson,2,9,crime,0.8278688524590164
spearman,2,9,crime,0.9016393442622951
kendall,2,9,crime,0.9016393442622951
pps,2,9,crime,0.0901639344262295
gini,3,9,crime,0.860655737704918
mutual_info,3,9,crime,0.8934426229508197
f_test,3,9,crime,0.8442622950819672
pimp,3,9,crime,0.8770491803278688
shap,3,9,crime,0.9098360655737705
pearson,3,9,crime,0.8442622950819672
spearman,3,9,crime,0.8934426229508197
kendall,3,9,crime,0.8770491803278688
pps,3,9,crime,0.0901639344262295
gini,4,9,crime,0.639344262295082
mutual_info,4,9,crime,0.9016393442622951
f_test,4,9,crime,0.8278688524590164
pimp,4,9,crime,0.8524590163934427
shap,4,9,crime,0.9180327868852459
pearson,4,9,crime,0.8278688524590164
spearman,4,9,crime,0.8934426229508197
kendall,4,9,crime,0.8934426229508197
pps,4,9,crime,0.0901639344262295
gini,5,9,crime,0.7459016393442623
mutual_info,5,9,crime,0.8934426229508197
f_test,5,9,crime,0.8278688524590164
pimp,5,9,crime,0.7868852459016393
shap,5,9,crime,0.10655737704918034
pearson,5,9,crime,0.8278688524590164
spearman,5,9,crime,0.860655737704918
kendall,5,9,crime,0.8688524590163934
pps,5,9,crime,0.0901639344262295
gini,6,9,crime,0.8278688524590164
mutual_info,6,9,crime,0.8278688524590164
f_test,6,9,crime,0.8442622950819672
pimp,6,9,crime,0.7950819672131147
shap,6,9,crime,0.7459016393442623
pearson,6,9,crime,0.8442622950819672
spearman,6,9,crime,0.8688524590163934
kendall,6,9,crime,0.8524590163934427
pps,6,9,crime,0.0901639344262295
gini,7,9,crime,0.7459016393442623
mutual_info,7,9,crime,0.8934426229508197
f_test,7,9,crime,0.8278688524590164
pimp,7,9,crime,0.5737704918032787
shap,7,9,crime,0.8524590163934427
pearson,7,9,crime,0.8278688524590164
spearman,7,9,crime,0.8934426229508197
kendall,7,9,crime,0.8852459016393442
pps,7,9,crime,0.0901639344262295
gini,8,9,crime,0.7377049180327868
mutual_info,8,9,crime,0.8770491803278688
f_test,8,9,crime,0.8278688524590164
pimp,8,9,crime,0.8688524590163934
shap,8,9,crime,0.8688524590163934
pearson,8,9,crime,0.8278688524590164
spearman,8,9,crime,0.9016393442622951
kendall,8,9,crime,0.9016393442622951
pps,8,9,crime,0.0901639344262295
gini,9,9,crime,0.7622950819672132
mutual_info,9,9,crime,0.8442622950819672
f_test,9,9,crime,0.8278688524590164
pimp,9,9,crime,0.7786885245901639
shap,9,9,crime,0.35245901639344257
pearson,9,9,crime,0.8278688524590164
spearman,9,9,crime,0.8934426229508197
kendall,9,9,crime,0.8770491803278688
pps,9,9,crime,0.08196721311475408
gini,0,1,ames_housing,0.49367088607594933
mutual_info,0,1,ames_housing,0.5949367088607596
f_test,0,1,ames_housing,0.35443037974683544
pimp,0,1,ames_housing,0.810126582278481
shap,0,1,ames_housing,0.5949367088607596
pearson,0,1,ames_housing,0.35443037974683544
spearman,0,1,ames_housing,0.5949367088607596
kendall,0,1,ames_housing,0.5949367088607596
pps,0,1,ames_housing,0.05063291139240511
gini,1,1,ames_housing,0.759493670886076
mutual_info,1,1,ames_housing,0.6708860759493671
f_test,1,1,ames_housing,0.5443037974683544
pimp,1,1,ames_housing,0.8227848101265822
shap,1,1,ames_housing,0.7974683544303798
pearson,1,1,ames_housing,0.5443037974683544
spearman,1,1,ames_housing,0.620253164556962
kendall,1,1,ames_housing,0.5949367088607596
pps,1,1,ames_housing,0.06329113924050633
gini,2,1,ames_housing,0.6455696202531646
mutual_info,2,1,ames_housing,0.5949367088607596
f_test,2,1,ames_housing,0.3417721518987342
pimp,2,1,ames_housing,0.7848101265822784
shap,2,1,ames_housing,0.6582278481012658
pearson,2,1,ames_housing,0.3417721518987342
spearman,2,1,ames_housing,0.620253164556962
kendall,2,1,ames_housing,0.5316455696202531
pps,2,1,ames_housing,0.06329113924050633
gini,3,1,ames_housing,0.6708860759493671
mutual_info,3,1,ames_housing,0.5949367088607596
f_test,3,1,ames_housing,0.5949367088607596
pimp,3,1,ames_housing,0.8227848101265822
shap,3,1,ames_housing,0.7848101265822784
pearson,3,1,ames_housing,0.5949367088607596
spearman,3,1,ames_housing,0.620253164556962
kendall,3,1,ames_housing,0.5949367088607596
pps,3,1,ames_housing,0.06329113924050633
gini,4,1,ames_housing,0.6329113924050633
mutual_info,4,1,ames_housing,0.5949367088607596
f_test,4,1,ames_housing,0.35443037974683544
pimp,4,1,ames_housing,0.759493670886076
shap,4,1,ames_housing,0.620253164556962
pearson,4,1,ames_housing,0.35443037974683544
spearman,4,1,ames_housing,0.5443037974683544
kendall,4,1,ames_housing,0.5696202531645569
pps,4,1,ames_housing,0.06329113924050633
gini,5,1,ames_housing,0.620253164556962
mutual_info,5,1,ames_housing,0.5949367088607596
f_test,5,1,ames_housing,0.6582278481012658
pimp,5,1,ames_housing,0.8227848101265822
shap,5,1,ames_housing,0.7848101265822784
pearson,5,1,ames_housing,0.6582278481012658
spearman,5,1,ames_housing,0.620253164556962
kendall,5,1,ames_housing,0.5949367088607596
pps,5,1,ames_housing,0.06329113924050633
gini,6,1,ames_housing,0.5696202531645569
mutual_info,6,1,ames_housing,0.5822784810126582
f_test,6,1,ames_housing,0.35443037974683544
pimp,6,1,ames_housing,0.7721518987341772
shap,6,1,ames_housing,0.6075949367088608
pearson,6,1,ames_housing,0.35443037974683544
spearman,6,1,ames_housing,0.620253164556962
kendall,6,1,ames_housing,0.5949367088607596
pps,6,1,ames_housing,0.06329113924050633
gini,7,1,ames_housing,0.44303797468354433
mutual_info,7,1,ames_housing,0.5949367088607596
f_test,7,1,ames_housing,0.35443037974683544
pimp,7,1,ames_housing,0.5696202531645569
shap,7,1,ames_housing,0.7088607594936709
pearson,7,1,ames_housing,0.35443037974683544
spearman,7,1,ames_housing,0.620253164556962
kendall,7,1,ames_housing,0.5949367088607596
pps,7,1,ames_housing,0.06329113924050633
gini,8,1,ames_housing,0.620253164556962
mutual_info,8,1,ames_housing,0.5949367088607596
f_test,8,1,ames_housing,0.3417721518987342
pimp,8,1,ames_housing,0.5949367088607596
shap,8,1,ames_housing,0.5949367088607596
pearson,8,1,ames_housing,0.3417721518987342
spearman,8,1,ames_housing,0.49367088607594933
kendall,8,1,ames_housing,0.5696202531645569
pps,8,1,ames_housing,0.06329113924050633
gini,9,1,ames_housing,0.620253164556962
mutual_info,9,1,ames_housing,0.6835443037974683
f_test,9,1,ames_housing,0.5443037974683544
pimp,9,1,ames_housing,0.8354430379746836
shap,9,1,ames_housing,0.6075949367088608
pearson,9,1,ames_housing,0.5443037974683544
spearman,9,1,ames_housing,0.620253164556962
kendall,9,1,ames_housing,0.5949367088607596
pps,9,1,ames_housing,0.06329113924050633
gini,0,2,ames_housing,0.21518987341772156
mutual_info,0,2,ames_housing,0.30379746835443033
f_test,0,2,ames_housing,0.30379746835443033
pimp,0,2,ames_housing,0.15189873417721522
shap,0,2,ames_housing,0.16455696202531644
pearson,0,2,ames_housing,0.30379746835443033
spearman,0,2,ames_housing,0.10126582278481011
kendall,0,2,ames_housing,0.11392405063291144
pps,0,2,ames_housing,0.0
gini,1,2,ames_housing,0.5443037974683544
mutual_info,1,2,ames_housing,0.025316455696202556
f_test,1,2,ames_housing,0.3291139240506329
pimp,1,2,ames_housing,0.5443037974683544
shap,1,2,ames_housing,0.12658227848101267
pearson,1,2,ames_housing,0.3291139240506329
spearman,1,2,ames_housing,0.025316455696202556
kendall,1,2,ames_housing,0.025316455696202556
pps,1,2,ames_housing,0.0
gini,2,2,ames_housing,0.5443037974683544
mutual_info,2,2,ames_housing,0.5569620253164558
f_test,2,2,ames_housing,0.3291139240506329
pimp,2,2,ames_housing,0.5189873417721519
shap,2,2,ames_housing,0.35443037974683544
pearson,2,2,ames_housing,0.3291139240506329
spearman,2,2,ames_housing,0.379746835443038
kendall,2,2,ames_housing,0.379746835443038
pps,2,2,ames_housing,0.0
gini,3,2,ames_housing,0.5696202531645569
mutual_info,3,2,ames_housing,0.5063291139240507
f_test,3,2,ames_housing,0.30379746835443033
pimp,3,2,ames_housing,0.7721518987341772
shap,3,2,ames_housing,0.6708860759493671
pearson,3,2,ames_housing,0.30379746835443033
spearman,3,2,ames_housing,0.379746835443038
kendall,3,2,ames_housing,0.379746835443038
pps,3,2,ames_housing,0.0
gini,4,2,ames_housing,0.240506329113924
mutual_info,4,2,ames_housing,0.012658227848101222
f_test,4,2,ames_housing,0.31645569620253167
pimp,4,2,ames_housing,0.20253164556962022
shap,4,2,ames_housing,0.012658227848101222
pearson,4,2,ames_housing,0.31645569620253167
spearman,4,2,ames_housing,0.31645569620253167
kendall,4,2,ames_housing,0.20253164556962022
pps,4,2,ames_housing,0.0
gini,5,2,ames_housing,0.0
mutual_info,5,2,ames_housing,0.0
f_test,5,2,ames_housing,0.10126582278481011
pimp,5,2,ames_housing,0.0
shap,5,2,ames_housing,0.0
pearson,5,2,ames_housing,0.10126582278481011
spearman,5,2,ames_housing,0.0
kendall,5,2,ames_housing,0.0
pps,5,2,ames_housing,0.0
gini,6,2,ames_housing,0.20253164556962022
mutual_info,6,2,ames_housing,0.06329113924050633
f_test,6,2,ames_housing,0.15189873417721522
pimp,6,2,ames_housing,0.0
shap,6,2,ames_housing,0.30379746835443033
pearson,6,2,ames_housing,0.15189873417721522
spearman,6,2,ames_housing,0.16455696202531644
kendall,6,2,ames_housing,0.16455696202531644
pps,6,2,ames_housing,0.0
gini,7,2,ames_housing,0.20253164556962022
mutual_info,7,2,ames_housing,0.05063291139240511
f_test,7,2,ames_housing,0.3291139240506329
pimp,7,2,ames_housing,0.3417721518987342
shap,7,2,ames_housing,0.30379746835443033
pearson,7,2,ames_housing,0.3291139240506329
spearman,7,2,ames_housing,0.22784810126582278
kendall,7,2,ames_housing,0.22784810126582278
pps,7,2,ames_housing,0.0
gini,8,2,ames_housing,0.4810126582278481
mutual_info,8,2,ames_housing,0.4683544303797469
f_test,8,2,ames_housing,0.3291139240506329
pimp,8,2,ames_housing,0.620253164556962
shap,8,2,ames_housing,0.35443037974683544
pearson,8,2,ames_housing,0.3291139240506329
spearman,8,2,ames_housing,0.3291139240506329
kendall,8,2,ames_housing,0.3291139240506329
pps,8,2,ames_housing,0.0
gini,9,2,ames_housing,0.5316455696202531
mutual_info,9,2,ames_housing,0.44303797468354433
f_test,9,2,ames_housing,0.3291139240506329
pimp,9,2,ames_housing,0.5443037974683544
shap,9,2,ames_housing,0.35443037974683544
pearson,9,2,ames_housing,0.3291139240506329
spearman,9,2,ames_housing,0.379746835443038
kendall,9,2,ames_housing,0.379746835443038
pps,9,2,ames_housing,0.0
gini,0,3,ames_housing,0.6835443037974683
mutual_info,0,3,ames_housing,0.7215189873417722
f_test,0,3,ames_housing,0.3417721518987342
pimp,0,3,ames_housing,0.6455696202531646
shap,0,3,ames_housing,0.7088607594936709
pearson,0,3,ames_housing,0.3417721518987342
spearman,0,3,ames_housing,0.40506329113924056
kendall,0,3,ames_housing,0.5569620253164558
pps,0,3,ames_housing,0.06329113924050633
gini,1,3,ames_housing,0.5063291139240507
mutual_info,1,3,ames_housing,0.7088607594936709
f_test,1,3,ames_housing,0.8227848101265822
pimp,1,3,ames_housing,0.5443037974683544
shap,1,3,ames_housing,0.5063291139240507
pearson,1,3,ames_housing,0.8227848101265822
spearman,1,3,ames_housing,0.30379746835443033
kendall,1,3,ames_housing,0.36708860759493667
pps,1,3,ames_housing,0.06329113924050633
gini,2,3,ames_housing,0.5569620253164558
mutual_info,2,3,ames_housing,0.7215189873417722
f_test,2,3,ames_housing,0.8227848101265822
pimp,2,3,ames_housing,0.5696202531645569
shap,2,3,ames_housing,0.620253164556962
pearson,2,3,ames_housing,0.8227848101265822
spearman,2,3,ames_housing,0.36708860759493667
kendall,2,3,ames_housing,0.3924050632911392
pps,2,3,ames_housing,0.06329113924050633
gini,3,3,ames_housing,0.6075949367088608
mutual_info,3,3,ames_housing,0.7088607594936709
f_test,3,3,ames_housing,0.8227848101265822
pimp,3,3,ames_housing,0.5569620253164558
shap,3,3,ames_housing,0.4683544303797469
pearson,3,3,ames_housing,0.8227848101265822
spearman,3,3,ames_housing,0.3924050632911392
kendall,3,3,ames_housing,0.4177215189873418
pps,3,3,ames_housing,0.06329113924050633
gini,4,3,ames_housing,0.5949367088607596
mutual_info,4,3,ames_housing,0.06329113924050633
f_test,4,3,ames_housing,0.06329113924050633
pimp,4,3,ames_housing,0.5822784810126582
shap,4,3,ames_housing,0.6075949367088608
pearson,4,3,ames_housing,0.06329113924050633
spearman,4,3,ames_housing,0.25316455696202533
kendall,4,3,ames_housing,0.17721518987341767
pps,4,3,ames_housing,0.06329113924050633
gini,5,3,ames_housing,0.5443037974683544
mutual_info,5,3,ames_housing,0.5063291139240507
f_test,5,3,ames_housing,0.30379746835443033
pimp,5,3,ames_housing,0.5696202531645569
shap,5,3,ames_housing,0.30379746835443033
pearson,5,3,ames_housing,0.30379746835443033
